time,dt,mCS_xx,mCS_yy,mCS_zz,mD,mEE_xx,mEE_yy,mEE_zz,mTE_xx,mTE_yy,mTE_zz,ma,mb,ndof,nelem,num_lin_it,num_nonlin_it
0.025749267578125,0.008649755859375,20.601208390371,3.61290719163e-06,4.2725388736915e-06,7.830820276747e-05,0.00013121787276902,-3.9365351502966e-05,-3.9365346041047e-05,0.00013121787276007,-3.9365351498558e-05,-3.9365346036503e-05,4.6201839632807e-06,0.0068139291705328,673240,22406,43,2
0.038723901367188,0.012974633789063,30.983048794175,5.4309136545375e-06,6.4325387428425e-06,7.8320483839198e-05,0.00019734423716649,-5.9203255650321e-05,-5.920324735661e-05,0.00019734423714592,-5.9203255640153e-05,-5.9203247346208e-05,4.6209085465127e-06,0.0068139291705328,673240,22406,43,2
0.058185852050781,0.019461950683594,46.557354285426,8.1548900423351e-06,9.6815344389441e-06,7.8348347787262e-05,0.00029654362378662,-8.896306391846e-05,-8.8963051277455e-05,0.00029654362377342,-8.8963063908538e-05,-8.8963051274181e-05,4.6225525194485e-06,0.0068139291705328,673240,22406,43,2
0.087378778076172,0.029192926025391,69.922289476416,1.2234685903676e-05,1.4575593896636e-05,7.8412486501213e-05,0.00044536484989384,-0.00013360942026062,-0.0001336094008773,0.00044536498099706,-0.00013360947262883,-0.00013360947961231,4.6263367035716e-06,0.0068139291705328,673240,22406,43,2
0.13116816711426,0.043789389038086,80.025139701577,1.3970299333266e-05,1.6766959955738e-05,7.8527269668561e-05,0.00050971420688152,-0.00015291422274052,-0.00015291419958346,0.00050971533170353,-0.00015291467209838,-0.0001529148750476,4.6331089104451e-06,0.0068139291705328,673240,22406,43,2
0.19685225067139,0.065684083557129,80.025139776015,1.3912651852651e-05,1.6914100741531e-05,7.8699575613643e-05,0.00050971420718465,-0.0001529142235311,-0.00015291419867834,0.00050971682250555,-0.00015291526829465,-0.00015291576923569,4.6432749612049e-06,0.0068139291705328,673240,22406,34,2
0.29537837600708,0.098526125335693,80.025139908521,1.3826330995177e-05,1.7128735198824e-05,7.8959147606711e-05,0.00050971420778345,-0.00015291422474424,-0.00015291419739949,0.00050971905859484,-0.00015291616243262,-0.0001529171105225,4.6585897087959e-06,0.0068139291705328,673240,22406,35,2
0.44316756401062,0.14778918800354,80.025140148649,1.3698344314137e-05,1.7442736386225e-05,7.9350619992226e-05,0.00050971420895748,-0.00015291422661829,-0.00015291419561377,0.00050972241272114,-0.00015291750344805,-0.00015291912254766,4.6816865795413e-06,0.0068139291705328,673240,22406,34,2
0.66485134601593,0.22168378200531,80.025140588678,1.3513453841243e-05,1.7907194534068e-05,7.9942101486328e-05,0.00050971421122601,-0.00015291422952425,-0.00015291419314296,0.00050972744474342,-0.00015291951502888,-0.00015292214115574,4.7165839876933e-06,0.0068139291705328,673240,22406,36,2
0.9973770190239,0.33252567300797,80.025141399264,1.3259875004691e-05,1.8607558631413e-05,8.0836630094208e-05,0.00050971421553525,-0.00015291423402657,-0.00015291418974639,0.00050973499711273,-0.00015292253384699,-0.00015292667150345,4.7693611755583e-06,0.0068139291705328,673240,22406,35,2
1.4961655285358,0.49878850951195,80.025142892181,1.2942672211266e-05,1.9687815572274e-05,8.2188133550327e-05,0.00050971422358621,-0.00015291424096386,-0.00015291418511236,0.00050974634204187,-0.00015292706868738,-0.00015293347584451,4.8490998794693e-06,0.0068139291705328,673240,22406,37,2
2.2443482928038,0.74818276426792,80.025145621911,1.2605062425113e-05,2.1382461884552e-05,8.4195705454744e-05,0.00050971423837996,-0.00015291425156847,-0.00015291417888936,0.00050976341330165,-0.0001529338940723,-0.00015294371130723,4.9675466218299e-06,0.0068139291705328,673240,22406,44,2
3.3666224392056,1.1222741464019,80.025150517487,1.2352906138523e-05,2.404509963129e-05,8.7083633412376e-05,0.00050971426495596,-0.00015291426761701,-0.00015291417080267,0.00050978918024703,-0.00015294420217059,-0.00015295915154015,5.1379343713302e-06,0.0068139291705328,673240,22406,50,2
5.0500336588085,1.6834112196028,80.025158983315,1.2366730872875e-05,2.81465244793e-05,9.1081685619469e-05,0.0005097143110149,-0.00015291429154281,-0.0001529141608821,0.00050982826395347,-0.00015295985454165,-0.00015298255082183,5.3738194515487e-06,0.0068139291705328,673240,22406,54,2
7.5751504882127,2.5251168294042,80.025172822824,1.2877040369344e-05,3.419177899533e-05,9.6437099321583e-05,0.00050971438663808,-0.00015291432628879,-0.00015291414979733,0.00050988795428592,-0.00015298380048016,-0.0001530182432538,5.6897888599734e-06,0.0068139291705328,673240,22406,85,3
8.7143430576559,1.1391925694432,80.025179539248,1.3303351986323e-05,3.7044793660953e-05,9.8751692312587e-05,0.00050971442315162,-0.00015291434185898,-0.0001529141452738,0.00050991512558853,-0.00015299470974363,-0.00015303447982606,5.8263498464426e-06,0.0068139291705328,673240,22406,51,2
9.853535627099,1.1391925694432,80.025186282698,1.3768311568553e-05,3.9821332384393e-05,0.00010096168509608,0.00050971445990959,-0.00015291435708852,-0.00015291414136287,0.00050994253664131,-0.00015300572468399,-0.00015305085049913,5.9567394206687e-06,0.0068139291705328,673240,22406,53,2
10.998424159389,1.1448885322904,80.025193023927,1.4256254296184e-05,4.2519486274964e-05,0.00010308723692041,0.00050971449675926,-0.00015291437201764,-0.00015291413799088,0.00050997032244697,-0.00015301689960593,-0.00015306743609029,6.0821469783041e-06,0.0068139291705328,673240,22406,52,2
12.14331269168,1.1448885322904,80.025199686665,1.4751901514227e-05,4.511602796567e-05,0.00010512649917664,0.00050971453328845,-0.00015291438655354,-0.00015291413513084,0.00050999833943558,-0.00015302817671502,-0.0001530841511165,6.2024634514215e-06,0.0068139291705328,673240,22406,52,2
